,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red:Marker1,diabolo_red:Marker1,diabolo_red:Marker1,diabolo_red:Marker2,diabolo_red:Marker2,diabolo_red:Marker2,diabolo_red:Marker3,diabolo_red:Marker3,diabolo_red:Marker3,tracker:Unlabeled 1031,tracker:Unlabeled 1031,tracker:Unlabeled 1031,tracker:tracking_marker_0,tracker:tracking_marker_0,tracker:tracking_marker_0
,,"803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","562CCB4BC75A11EAC8808BD7B5C0B781","562CCB4BC75A11EAC8808BD7B5C0B781","562CCB4BC75A11EAC8808BD7B5C0B781","562CCB4CC75A11EAC8808BD7B5C0B781","562CCB4CC75A11EAC8808BD7B5C0B781","562CCB4CC75A11EAC8808BD7B5C0B781","C6B60","C6B60","C6B60","39B8B0B1C75A11EAC8808BD7B5C0B781","39B8B0B1C75A11EAC8808BD7B5C0B781","39B8B0B1C75A11EAC8808BD7B5C0B781","D86B6AD5C75C11EAC8808BD7B5C0B781","D86B6AD5C75C11EAC8808BD7B5C0B781","D86B6AD5C75C11EAC8808BD7B5C0B781"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
79,0.658333,0.957434,0.036654,-0.010158,-0.286135,-0.005939,0.007680,0.047284,-0.002711,-0.032684,0.029222,-0.006443,0.014744,0.014538,-0.008665,0.040987,0.098085,,,,,,
80,0.666667,0.957510,0.036517,-0.010129,-0.285898,-0.005938,0.007705,0.047281,-0.002720,-0.032670,0.029240,-0.006440,0.014754,0.014533,-0.008654,0.041039,0.098062,,,,,,
81,0.675000,0.957597,0.036361,-0.010094,-0.285630,-0.005937,0.007733,0.047280,-0.002732,-0.032656,0.029259,-0.006437,0.014765,0.014533,-0.008643,0.041099,0.098041,,,,,,
82,0.683333,0.957651,0.036145,-0.010063,-0.285476,-0.005934,0.007752,0.047280,-0.002747,-0.032643,0.029269,-0.006432,0.014770,0.014531,-0.008622,0.041136,0.098033,,,,,,
83,0.691667,0.957642,0.035858,-0.009999,-0.285544,-0.005928,0.007750,0.047284,-0.002766,-0.032645,0.029268,-0.006423,0.014773,0.014535,-0.008594,0.041127,0.098045,,,,,,
84,0.700000,0.957554,0.035347,-0.009901,-0.285907,-0.005917,0.007724,0.047292,-0.002800,-0.032658,0.029248,-0.006409,0.014769,0.014543,-0.008540,0.041060,0.098081,,,,,,
85,0.708333,0.957439,0.034843,-0.009727,-0.286360,-0.005910,0.007685,0.047297,-0.002836,-0.032683,0.029216,-0.006394,0.014762,0.014553,-0.008498,0.040974,0.098115,,,,,,
86,0.716667,0.957346,0.034390,-0.009619,-0.286730,-0.005906,0.007654,0.047297,-0.002872,-0.032701,0.029189,-0.006387,0.014758,0.014555,-0.008460,0.040906,0.098140,,,,,,
87,0.725000,0.957313,0.034074,-0.009590,-0.286877,-0.005902,0.007643,0.047293,-0.002895,-0.032707,0.029174,-0.006383,0.014757,0.014553,-0.008428,0.040884,0.098146,,,,,,
88,0.733333,0.957348,0.033856,-0.009585,-0.286789,-0.005893,0.007655,0.047295,-0.002904,-0.032702,0.029185,-0.006375,0.014766,0.014556,-0.008400,0.040909,0.098139,,,,,,
89,0.741667,0.957437,0.033700,-0.009588,-0.286509,-0.005892,0.007682,0.047290,-0.002916,-0.032689,0.029200,-0.006374,0.014774,0.014549,-0.008386,0.040971,0.098113,,,,,,
90,0.750000,0.957530,0.033595,-0.009601,-0.286208,-0.005887,0.007715,0.047287,-0.002919,-0.032671,0.029222,-0.006370,0.014789,0.014546,-0.008372,0.041037,0.098087,,,,,,
91,0.758333,0.957603,0.033440,-0.009575,-0.285984,-0.005882,0.007737,0.047286,-0.002928,-0.032658,0.029236,-0.006363,0.014793,0.014544,-0.008355,0.041085,0.098072,,,,,,
92,0.766667,0.957626,0.033198,-0.009590,-0.285934,-0.005874,0.007747,0.047289,-0.002942,-0.032649,0.029244,-0.006357,0.014795,0.014543,-0.008323,0.041099,0.098075,,,,,,
93,0.775000,0.957577,0.032751,-0.009444,-0.286154,-0.005867,0.007731,0.047295,-0.002974,-0.032658,0.029232,-0.006343,0.014793,0.014547,-0.008284,0.041060,0.098101,,,,,,
94,0.783333,0.957506,0.032258,-0.009268,-0.286456,-0.005861,0.007710,0.047299,-0.003009,-0.032670,0.029214,-0.006328,0.014794,0.014554,-0.008245,0.041007,0.098126,,,,,,
95,0.791667,0.957492,0.031964,-0.009199,-0.286534,-0.005859,0.007706,0.047301,-0.003031,-0.032671,0.029210,-0.006323,0.014794,0.014556,-0.008221,0.040998,0.098131,,,,,,
96,0.800000,0.957573,0.031893,-0.009144,-0.286275,-0.005860,0.007733,0.047296,-0.003038,-0.032654,0.029229,-0.006321,0.014805,0.014547,-0.008223,0.041056,0.098105,,,,,,
97,0.808333,0.957689,0.031852,-0.009202,-0.285890,-0.005859,0.007772,0.047289,-0.003040,-0.032632,0.029251,-0.006324,0.014820,0.014538,-0.008215,0.041142,0.098071,,,,,,
98,0.816667,0.957801,0.031779,-0.009170,-0.285523,-0.005859,0.007808,0.047288,-0.003045,-0.032611,0.029278,-0.006320,0.014829,0.014538,-0.008211,0.041218,0.098043,,,,,,
99,0.825000,0.957880,0.031760,-0.009244,-0.285259,-0.005861,0.007836,0.047285,-0.003049,-0.032595,0.029296,-0.006328,0.014839,0.014528,-0.008207,0.041274,0.098024,,,,,,
100,0.833333,0.957942,0.031711,-0.009191,-0.285056,-0.005863,0.007854,0.047286,-0.003054,-0.032583,0.029316,-0.006325,0.014843,0.014527,-0.008209,0.041311,0.098010,,,,,,
101,0.841667,0.957978,0.031666,-0.009150,-0.284943,-0.005863,0.007868,0.047285,-0.003058,-0.032575,0.029324,-0.006322,0.014851,0.014525,-0.008208,0.041336,0.098000,,,,,,
102,0.850000,0.957999,0.031653,-0.009147,-0.284872,-0.005864,0.007874,0.047280,-0.003059,-0.032574,0.029325,-0.006323,0.014853,0.014518,-0.008209,0.041349,0.097990,,,,,,
103,0.858333,0.958011,0.031614,-0.009157,-0.284836,-0.005865,0.007875,0.047276,-0.003065,-0.032573,0.029324,-0.006326,0.014850,0.014513,-0.008206,0.041353,0.097983,,,,,,
104,0.866667,0.958006,0.031553,-0.009144,-0.284862,-0.005864,0.007874,0.047272,-0.003069,-0.032575,0.029316,-0.006324,0.014852,0.014512,-0.008200,0.041351,0.097982,,,,,,
105,0.875000,0.957991,0.031530,-0.009176,-0.284912,-0.005859,0.007869,0.047275,-0.003065,-0.032581,0.029316,-0.006321,0.014851,0.014517,-0.008189,0.041339,0.097987,,,,,,
106,0.883333,0.957978,0.031499,-0.009205,-0.284957,-0.005856,0.007864,0.047277,-0.003066,-0.032583,0.029316,-0.006320,0.014851,0.014522,-0.008181,0.041327,0.097989,,,,,,
107,0.891667,0.957976,0.031434,-0.009275,-0.284972,-0.005850,0.007860,0.047277,-0.003067,-0.032590,0.029313,-0.006320,0.014850,0.014522,-0.008164,0.041323,0.097989,,,,,,
108,0.900000,0.957976,0.031350,-0.009312,-0.284979,-0.005847,0.007860,0.047273,-0.003072,-0.032589,0.029310,-0.006320,0.014851,0.014519,-0.008150,0.041322,0.097984,,,,,,
109,0.908333,0.957994,0.031258,-0.009356,-0.284926,-0.005839,0.007864,0.047270,-0.003072,-0.032591,0.029311,-0.006315,0.014854,0.014521,-0.008130,0.041333,0.097974,,,,,,
110,0.916667,0.958006,0.031086,-0.009365,-0.284906,-0.005831,0.007869,0.047270,-0.003079,-0.032588,0.029310,-0.006308,0.014856,0.014520,-0.008104,0.041343,0.097974,,,,,,
111,0.925000,0.957929,0.030540,-0.009333,-0.285224,-0.005809,0.007849,0.047281,-0.003107,-0.032593,0.029295,-0.006286,0.014852,0.014524,-0.008029,0.041289,0.098020,,,,,,
112,0.933333,0.957763,0.029782,-0.009135,-0.285868,-0.005771,0.007802,0.047301,-0.003135,-0.032614,0.029267,-0.006238,0.014844,0.014541,-0.007933,0.041170,0.098091,,,,,,
113,0.941667,0.957616,0.028969,-0.008846,-0.286453,-0.005730,0.007753,0.047302,-0.003163,-0.032648,0.029218,-0.006183,0.014838,0.014558,-0.007837,0.041064,0.098125,,,,,,
114,0.950000,0.957559,0.028380,-0.008656,-0.286705,-0.005698,0.007731,0.047301,-0.003179,-0.032663,0.029198,-0.006143,0.014836,0.014559,-0.007765,0.041022,0.098139,,,,,,
115,0.958333,0.957600,0.027968,-0.008529,-0.286614,-0.005675,0.007746,0.047305,-0.003191,-0.032650,0.029216,-0.006114,0.014844,0.014556,-0.007716,0.041053,0.098138,,,,,,
116,0.966667,0.957729,0.027778,-0.008517,-0.286201,-0.005662,0.007788,0.047298,-0.003193,-0.032628,0.029241,-0.006102,0.014862,0.014550,-0.007690,0.041146,0.098097,,,,,,
117,0.975000,0.957892,0.027627,-0.008526,-0.285670,-0.005654,0.007843,0.047290,-0.003198,-0.032598,0.029275,-0.006095,0.014881,0.014539,-0.007669,0.041261,0.098048,,,,,,
118,0.983333,0.958021,0.027390,-0.008512,-0.285259,-0.005643,0.007885,0.047284,-0.003206,-0.032576,0.029301,-0.006082,0.014895,0.014529,-0.007637,0.041348,0.098015,,,,,,
119,0.991667,0.958034,0.026918,-0.008392,-0.285263,-0.005623,0.007895,0.047285,-0.003228,-0.032564,0.029298,-0.006056,0.014899,0.014528,-0.007581,0.041356,0.098025,,,,,,
120,1.000000,0.957894,0.026063,-0.008063,-0.285824,-0.005577,0.007855,0.047298,-0.003254,-0.032586,0.029265,-0.005990,0.014895,0.014544,-0.007475,0.041251,0.098082,,,,,,
121,1.008333,0.957707,0.025163,-0.007663,-0.286540,-0.005518,0.007792,0.047301,-0.003270,-0.032630,0.029212,-0.005910,0.014887,0.014556,-0.007361,0.041110,0.098130,,,,,,
122,1.016667,0.957604,0.024518,-0.007412,-0.286948,-0.005470,0.007752,0.047300,-0.003275,-0.032654,0.029182,-0.005851,0.014876,0.014559,-0.007274,0.041032,0.098153,,,,,,
123,1.025000,0.957664,0.024286,-0.007335,-0.286770,-0.005452,0.007768,0.047298,-0.003277,-0.032646,0.029198,-0.005832,0.014883,0.014556,-0.007246,0.041076,0.098133,,,,,,
124,1.033333,0.957839,0.024246,-0.007361,-0.286185,-0.005444,0.007823,0.047289,-0.003271,-0.032617,0.029237,-0.005825,0.014902,0.014544,-0.007234,0.041202,0.098078,,,,,,
125,1.041667,0.958018,0.024196,-0.007417,-0.285588,-0.005438,0.007881,0.047275,-0.003270,-0.032584,0.029268,-0.005823,0.014917,0.014527,-0.007221,0.041326,0.098021,,,,,,
126,1.050000,0.958156,0.024136,-0.007450,-0.285130,-0.005433,0.007926,0.047270,-0.003269,-0.032558,0.029302,-0.005819,0.014933,0.014516,-0.007209,0.041417,0.097985,,,,,,
127,1.058333,0.958257,0.024123,-0.007419,-0.284792,-0.005433,0.007960,0.047271,-0.003270,-0.032536,0.029331,-0.005816,0.014943,0.014512,-0.007212,0.041486,0.097965,,,,,,
128,1.066667,0.958331,0.024048,-0.007321,-0.284553,-0.005429,0.007987,0.047270,-0.003272,-0.032516,0.029352,-0.005806,0.014952,0.014506,-0.007209,0.041535,0.097947,,,,,,
129,1.075000,0.958399,0.024030,-0.007240,-0.284327,-0.005432,0.008010,0.047267,-0.003275,-0.032500,0.029367,-0.005803,0.014958,0.014498,-0.007218,0.041584,0.097930,,,,,,
130,1.083333,0.958463,0.024034,-0.007205,-0.284111,-0.005430,0.008033,0.047268,-0.003272,-0.032484,0.029388,-0.005798,0.014965,0.014495,-0.007219,0.041627,0.097917,,,,,,
131,1.091667,0.958533,0.024019,-0.007156,-0.283879,-0.005428,0.008055,0.047269,-0.003270,-0.032472,0.029409,-0.005793,0.014971,0.014490,-0.007220,0.041675,0.097903,,,,,,
132,1.100000,0.958593,0.023985,-0.007067,-0.283681,-0.005423,0.008078,0.047272,-0.003267,-0.032455,0.029427,-0.005781,0.014979,0.014490,-0.007220,0.041720,0.097894,,,,,,
133,1.108333,0.958632,0.023992,-0.006988,-0.283548,-0.005419,0.008093,0.047277,-0.003262,-0.032444,0.029444,-0.005772,0.014985,0.014493,-0.007224,0.041747,0.097888,,,,,,
134,1.116667,0.958666,0.024042,-0.006851,-0.283434,-0.005418,0.008104,0.047281,-0.003254,-0.032436,0.029460,-0.005761,0.014986,0.014492,-0.007238,0.041767,0.097886,,,,,,
135,1.125000,0.958669,0.024086,-0.006756,-0.283423,-0.005415,0.008110,0.047281,-0.003247,-0.032426,0.029460,-0.005751,0.014989,0.014488,-0.007247,0.041773,0.097887,,,,,,
136,1.133333,0.958663,0.024093,-0.006658,-0.283444,-0.005413,0.008108,0.047279,-0.003243,-0.032428,0.029456,-0.005742,0.014987,0.014482,-0.007252,0.041769,0.097890,,,,,,
137,1.141667,0.958630,0.024144,-0.006530,-0.283554,-0.005409,0.008098,0.047280,-0.003233,-0.032434,0.029447,-0.005729,0.014983,0.014488,-0.007263,0.041746,0.097900,,,,,,
138,1.150000,0.958576,0.024161,-0.006467,-0.283737,-0.005404,0.008079,0.047278,-0.003227,-0.032448,0.029429,-0.005722,0.014978,0.014488,-0.007264,0.041706,0.097911,,,,,,
139,1.158333,0.958497,0.024145,-0.006367,-0.284006,-0.005398,0.008052,0.047279,-0.003221,-0.032468,0.029406,-0.005709,0.014970,0.014495,-0.007264,0.041650,0.097932,,,,,,
140,1.166667,0.958407,0.024206,-0.006358,-0.284305,-0.005392,0.008022,0.047283,-0.003210,-0.032484,0.029384,-0.005703,0.014959,0.014502,-0.007263,0.041588,0.097958,,,,,,
141,1.175000,0.958316,0.024257,-0.006256,-0.284610,-0.005388,0.007990,0.047291,-0.003200,-0.032505,0.029370,-0.005692,0.014950,0.014511,-0.007271,0.041522,0.097988,,,,,,
142,1.183333,0.958226,0.024227,-0.006216,-0.284917,-0.005384,0.007959,0.047292,-0.003200,-0.032523,0.029342,-0.005687,0.014936,0.014513,-0.007266,0.041461,0.098014,,,,,,
143,1.191667,0.958142,0.024246,-0.006160,-0.285200,-0.005380,0.007933,0.047293,-0.003193,-0.032539,0.029318,-0.005679,0.014930,0.014520,-0.007268,0.041406,0.098033,,,,,,
144,1.200000,0.958062,0.024287,-0.006104,-0.285466,-0.005379,0.007907,0.047293,-0.003188,-0.032552,0.029298,-0.005675,0.014922,0.014521,-0.007275,0.041350,0.098052,,,,,,
145,1.208333,0.957980,0.024312,-0.006001,-0.285741,-0.005377,0.007883,0.047293,-0.003183,-0.032565,0.029276,-0.005665,0.014915,0.014525,-0.007283,0.041296,0.098073,,,,,,
146,1.216667,0.957900,0.024311,-0.005958,-0.286010,-0.005375,0.007856,0.047296,-0.003181,-0.032579,0.029256,-0.005661,0.014905,0.014533,-0.007283,0.041241,0.098094,,,,,,
147,1.225000,0.957829,0.024346,-0.005899,-0.286245,-0.005372,0.007831,0.047301,-0.003174,-0.032596,0.029242,-0.005654,0.014897,0.014540,-0.007287,0.041192,0.098116,,,,,,
148,1.233333,0.957754,0.024371,-0.005875,-0.286494,-0.005371,0.007807,0.047305,-0.003171,-0.032611,0.029225,-0.005653,0.014890,0.014545,-0.007290,0.041140,0.098138,,,,,,
149,1.241667,0.957688,0.024355,-0.005792,-0.286718,-0.005369,0.007788,0.047307,-0.003170,-0.032622,0.029207,-0.005645,0.014887,0.014553,-0.007292,0.041100,0.098156,,,,,,
150,1.250000,0.957633,0.024386,-0.005795,-0.286898,-0.005366,0.007771,0.047309,-0.003164,-0.032632,0.029193,-0.005642,0.014881,0.014557,-0.007291,0.041064,0.098170,,,,,,
151,1.258333,0.957594,0.024388,-0.005751,-0.287029,-0.005366,0.007756,0.047308,-0.003164,-0.032642,0.029182,-0.005640,0.014875,0.014560,-0.007295,0.041035,0.098176,,,,,,
152,1.266667,0.957559,0.024416,-0.005713,-0.287143,-0.005365,0.007745,0.047306,-0.003159,-0.032649,0.029171,-0.005636,0.014874,0.014559,-0.007299,0.041012,0.098180,,,,,,
153,1.275000,0.957532,0.024434,-0.005721,-0.287235,-0.005362,0.007737,0.047301,-0.003155,-0.032656,0.029157,-0.005634,0.014873,0.014556,-0.007297,0.040996,0.098182,,,,,,
154,1.283333,0.957507,0.024463,-0.005686,-0.287315,-0.005360,0.007728,0.047299,-0.003150,-0.032661,0.029148,-0.005629,0.014869,0.014555,-0.007300,0.040978,0.098186,,,,,,
155,1.291667,0.957485,0.024480,-0.005663,-0.287386,-0.005355,0.007722,0.047299,-0.003144,-0.032663,0.029144,-0.005623,0.014869,0.014556,-0.007298,0.040963,0.098189,,,,,,
156,1.300000,0.957469,0.024438,-0.005607,-0.287446,-0.005354,0.007716,0.047299,-0.003146,-0.032668,0.029136,-0.005618,0.014866,0.014560,-0.007297,0.040954,0.098194,,,,,,
157,1.308333,0.957450,0.024489,-0.005619,-0.287505,-0.005352,0.007712,0.047303,-0.003139,-0.032668,0.029139,-0.005617,0.014867,0.014563,-0.007299,0.040940,0.098201,,,,,,
158,1.316667,0.957441,0.024472,-0.005587,-0.287535,-0.005350,0.007707,0.047304,-0.003139,-0.032672,0.029137,-0.005614,0.014862,0.014563,-0.007298,0.040933,0.098207,,,,,,
159,1.325000,0.957434,0.024492,-0.005567,-0.287559,-0.005350,0.007706,0.047306,-0.003136,-0.032672,0.029136,-0.005612,0.014864,0.014566,-0.007301,0.040931,0.098208,,,,,,
160,1.333333,0.957434,0.024496,-0.005566,-0.287558,-0.005348,0.007709,0.047305,-0.003135,-0.032667,0.029135,-0.005610,0.014865,0.014565,-0.007300,0.040934,0.098208,,,,,,
161,1.341667,0.957439,0.024515,-0.005572,-0.287540,-0.005346,0.007709,0.047303,-0.003130,-0.032669,0.029135,-0.005608,0.014866,0.014562,-0.007298,0.040937,0.098204,,,,,,
162,1.350000,0.957447,0.024502,-0.005534,-0.287514,-0.005346,0.007713,0.047301,-0.003131,-0.032666,0.029133,-0.005605,0.014866,0.014561,-0.007301,0.040944,0.098201,,,,,,
163,1.358333,0.957463,0.024522,-0.005548,-0.287458,-0.005346,0.007717,0.047298,-0.003130,-0.032662,0.029140,-0.005606,0.014867,0.014556,-0.007301,0.040951,0.098192,,,,,,
164,1.366667,0.957476,0.024526,-0.005572,-0.287416,-0.005344,0.007722,0.047297,-0.003128,-0.032662,0.029139,-0.005607,0.014870,0.014556,-0.007298,0.040964,0.098189,,,,,,
165,1.375000,0.957495,0.024465,-0.005547,-0.287357,-0.005341,0.007727,0.047298,-0.003130,-0.032660,0.029145,-0.005602,0.014873,0.014558,-0.007291,0.040976,0.098186,,,,,,
166,1.383333,0.957518,0.024460,-0.005577,-0.287281,-0.005338,0.007735,0.047300,-0.003127,-0.032656,0.029154,-0.005601,0.014878,0.014561,-0.007286,0.040992,0.098180,,,,,,
167,1.391667,0.957538,0.024473,-0.005623,-0.287210,-0.005337,0.007745,0.047298,-0.003125,-0.032647,0.029158,-0.005603,0.014881,0.014558,-0.007282,0.041008,0.098173,,,,,,
168,1.400000,0.957565,0.024466,-0.005588,-0.287123,-0.005341,0.007752,0.047293,-0.003130,-0.032644,0.029159,-0.005604,0.014880,0.014554,-0.007290,0.041025,0.098160,,,,,,
169,1.408333,0.957590,0.024496,-0.005639,-0.287036,-0.005341,0.007760,0.047294,-0.003128,-0.032639,0.029170,-0.005608,0.014884,0.014548,-0.007288,0.041041,0.098159,,,,,,
170,1.416667,0.957613,0.024456,-0.005592,-0.286962,-0.005343,0.007768,0.047291,-0.003134,-0.032636,0.029170,-0.005606,0.014888,0.014545,-0.007291,0.041059,0.098150,,,,,,
171,1.425000,0.957640,0.024454,-0.005606,-0.286873,-0.005343,0.007777,0.047292,-0.003133,-0.032629,0.029180,-0.005608,0.014891,0.014546,-0.007290,0.041079,0.098145,,,,,,
172,1.433333,0.957662,0.024437,-0.005556,-0.286801,-0.005345,0.007787,0.047293,-0.003136,-0.032622,0.029185,-0.005605,0.014893,0.014546,-0.007294,0.041096,0.098142,,,,,,
173,1.441667,0.957680,0.024449,-0.005575,-0.286741,-0.005343,0.007792,0.047295,-0.003132,-0.032619,0.029193,-0.005604,0.014894,0.014549,-0.007291,0.041106,0.098139,,,,,,
174,1.450000,0.957685,0.024463,-0.005612,-0.286724,-0.005343,0.007793,0.047295,-0.003133,-0.032619,0.029194,-0.005608,0.014895,0.014548,-0.007290,0.041108,0.098137,,,,,,
175,1.458333,0.957689,0.024414,-0.005623,-0.286714,-0.005344,0.007791,0.047293,-0.003138,-0.032625,0.029192,-0.005610,0.014893,0.014547,-0.007285,0.041107,0.098134,,,,,,
176,1.466667,0.957689,0.024398,-0.005663,-0.286713,-0.005346,0.007789,0.047292,-0.003141,-0.032628,0.029189,-0.005614,0.014891,0.014548,-0.007283,0.041106,0.098133,,,,,,
177,1.475000,0.957684,0.024371,-0.005647,-0.286733,-0.005342,0.007785,0.047290,-0.003140,-0.032634,0.029185,-0.005609,0.014892,0.014549,-0.007278,0.041100,0.098130,,,,,,
178,1.483333,0.957675,0.024356,-0.005665,-0.286764,-0.005341,0.007783,0.047288,-0.003140,-0.032634,0.029179,-0.005610,0.014891,0.014550,-0.007274,0.041096,0.098130,,,,,,
179,1.491667,0.957671,0.024370,-0.005714,-0.286776,-0.005340,0.007779,0.047286,-0.003138,-0.032638,0.029177,-0.005612,0.014889,0.014546,-0.007270,0.041089,0.098127,,,,,,
180,1.500000,0.957660,0.024368,-0.005732,-0.286810,-0.005340,0.007777,0.047285,-0.003139,-0.032639,0.029172,-0.005613,0.014889,0.014547,-0.007269,0.041084,0.098130,,,,,,
181,1.508333,0.957657,0.024365,-0.005724,-0.286820,-0.005341,0.007774,0.047284,-0.003140,-0.032641,0.029170,-0.005614,0.014886,0.014547,-0.007271,0.041081,0.098130,,,,,,
182,1.516667,0.957652,0.024360,-0.005707,-0.286841,-0.005342,0.007772,0.047287,-0.003142,-0.032642,0.029173,-0.005614,0.014885,0.014547,-0.007272,0.041076,0.098137,,,,,,
183,1.525000,0.957640,0.024363,-0.005695,-0.286879,-0.005340,0.007770,0.047291,-0.003138,-0.032641,0.029173,-0.005610,0.014884,0.014553,-0.007271,0.041071,0.098143,,,,,,
184,1.533333,0.957626,0.024361,-0.005647,-0.286928,-0.005342,0.007766,0.047295,-0.003141,-0.032642,0.029174,-0.005610,0.014883,0.014554,-0.007277,0.041060,0.098152,,,,,,
185,1.541667,0.957606,0.024428,-0.005653,-0.286988,-0.005344,0.007762,0.047297,-0.003136,-0.032642,0.029169,-0.005612,0.014881,0.014557,-0.007285,0.041049,0.098158,,,,,,
186,1.550000,0.957592,0.024443,-0.005618,-0.287032,-0.005346,0.007757,0.047298,-0.003137,-0.032644,0.029168,-0.005611,0.014879,0.014559,-0.007291,0.041040,0.098163,,,,,,
187,1.558333,0.957574,0.024457,-0.005652,-0.287094,-0.005345,0.007754,0.047298,-0.003135,-0.032644,0.029165,-0.005612,0.014880,0.014554,-0.007287,0.041028,0.098168,,,,,,
188,1.566667,0.957558,0.024442,-0.005624,-0.287148,-0.005343,0.007751,0.047301,-0.003134,-0.032646,0.029162,-0.005608,0.014881,0.014561,-0.007286,0.041021,0.098175,,,,,,
189,1.575000,0.957544,0.024420,-0.005583,-0.287197,-0.005341,0.007746,0.047302,-0.003134,-0.032650,0.029157,-0.005604,0.014879,0.014563,-0.007286,0.041012,0.098179,,,,,,
190,1.583333,0.957533,0.024434,-0.005584,-0.287231,-0.005343,0.007741,0.047301,-0.003134,-0.032652,0.029154,-0.005606,0.014876,0.014562,-0.007288,0.041003,0.098179,,,,,,
191,1.591667,0.957519,0.024419,-0.005618,-0.287280,-0.005342,0.007738,0.047300,-0.003135,-0.032654,0.029148,-0.005608,0.014877,0.014563,-0.007283,0.040995,0.098181,,,,,,
192,1.600000,0.957518,0.024446,-0.005653,-0.287281,-0.005341,0.007735,0.047300,-0.003133,-0.032657,0.029150,-0.005610,0.014875,0.014562,-0.007282,0.040992,0.098181,,,,,,
193,1.608333,0.957520,0.024401,-0.005646,-0.287277,-0.005338,0.007736,0.047299,-0.003133,-0.032658,0.029150,-0.005605,0.014877,0.014564,-0.007274,0.040993,0.098178,,,,,,
194,1.616667,0.957532,0.024427,-0.005693,-0.287233,-0.005335,0.007739,0.047297,-0.003128,-0.032656,0.029152,-0.005606,0.014876,0.014560,-0.007271,0.041002,0.098174,,,,,,
195,1.625000,0.957545,0.024408,-0.005708,-0.287191,-0.005336,0.007744,0.047295,-0.003132,-0.032654,0.029153,-0.005608,0.014880,0.014557,-0.007269,0.041011,0.098168,,,,,,
196,1.633333,0.957569,0.024401,-0.005742,-0.287113,-0.005337,0.007750,0.047293,-0.003134,-0.032651,0.029157,-0.005612,0.014881,0.014555,-0.007267,0.041026,0.098159,,,,,,
197,1.641667,0.957595,0.024393,-0.005773,-0.287027,-0.005335,0.007758,0.047290,-0.003132,-0.032646,0.029161,-0.005610,0.014883,0.014552,-0.007261,0.041045,0.098151,,,,,,
198,1.650000,0.957621,0.024395,-0.005765,-0.286937,-0.005337,0.007767,0.047288,-0.003134,-0.032641,0.029167,-0.005612,0.014886,0.014549,-0.007266,0.041062,0.098142,,,,,,
199,1.658333,0.957647,0.024367,-0.005735,-0.286855,-0.005336,0.007775,0.047288,-0.003135,-0.032636,0.029174,-0.005609,0.014889,0.014548,-0.007265,0.041080,0.098136,,,,,,
200,1.666667,0.957669,0.024375,-0.005733,-0.286781,-0.005340,0.007780,0.047288,-0.003138,-0.032634,0.029179,-0.005613,0.014887,0.014546,-0.007270,0.041093,0.098133,,,,,,
201,1.675000,0.957682,0.024380,-0.005692,-0.286736,-0.005341,0.007785,0.047287,-0.003138,-0.032631,0.029182,-0.005610,0.014891,0.014544,-0.007274,0.041103,0.098130,,,,,,
202,1.683333,0.957686,0.024413,-0.005708,-0.286721,-0.005342,0.007787,0.047289,-0.003136,-0.032628,0.029186,-0.005613,0.014890,0.014546,-0.007277,0.041105,0.098131,,,,,,
203,1.691667,0.957680,0.024420,-0.005701,-0.286742,-0.005345,0.007786,0.047289,-0.003139,-0.032631,0.029183,-0.005616,0.014892,0.014547,-0.007282,0.041101,0.098132,,,,,,
204,1.700000,0.957672,0.024391,-0.005691,-0.286770,-0.005344,0.007783,0.047291,-0.003140,-0.032632,0.029182,-0.005614,0.014890,0.014549,-0.007278,0.041096,0.098136,,,,,,
205,1.708333,0.957649,0.024424,-0.005659,-0.286845,-0.005346,0.007777,0.047290,-0.003138,-0.032636,0.029176,-0.005613,0.014890,0.014549,-0.007286,0.041078,0.098139,,,,,,
206,1.716667,0.957628,0.024441,-0.005680,-0.286913,-0.005345,0.007768,0.047290,-0.003137,-0.032640,0.029171,-0.005614,0.014884,0.014548,-0.007284,0.041062,0.098146,,,,,,
207,1.725000,0.957605,0.024452,-0.005668,-0.286990,-0.005346,0.007760,0.047291,-0.003137,-0.032646,0.029165,-0.005615,0.014883,0.014551,-0.007288,0.041045,0.098150,,,,,,
208,1.733333,0.957588,0.024415,-0.005672,-0.287049,-0.005345,0.007754,0.047290,-0.003139,-0.032648,0.029160,-0.005614,0.014879,0.014552,-0.007281,0.041033,0.098153,,,,,,
