,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right:FKA-Unlabeled 1045,stick_right:FKA-Unlabeled 1045,stick_right:FKA-Unlabeled 1045,stick_right:Marker1,stick_right:Marker1,stick_right:Marker1,stick_right:Marker2,stick_right:Marker2,stick_right:Marker2,stick_right:Marker3,stick_right:Marker3,stick_right:Marker3,stick_right:Marker4,stick_right:Marker4,stick_right:Marker4,tracker:tracking_marker_0,tracker:tracking_marker_0,tracker:tracking_marker_0
,,"F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","1EEA0C95C75F11EAC8808BD7B5C0B781","1EEA0C95C75F11EAC8808BD7B5C0B781","1EEA0C95C75F11EAC8808BD7B5C0B781","C6F50","C6F50","C6F50","C6E40","C6E40","C6E40","C6DB0","C6DB0","C6DB0","C6E30","C6E30","C6E30","FCA3F9BFC75E11EAC8808BD7B5C0B781","FCA3F9BFC75E11EAC8808BD7B5C0B781","FCA3F9BFC75E11EAC8808BD7B5C0B781"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
288,2.400000,0.009761,-0.000143,-0.064667,-0.997859,0.009193,0.012503,0.031646,,,,,,,0.011525,-0.031479,0.025838,0.005035,0.019574,0.072209,0.009333,0.060327,0.013062,0.124178,0.023339,0.040777
289,2.408333,0.009732,-0.000142,-0.064647,-0.997861,0.009207,0.012499,0.031660,,,,,,,0.011538,-0.031482,0.025847,0.005050,0.019571,0.072221,0.009351,0.060311,0.013089,0.124188,0.023338,0.040784
290,2.416667,0.009708,-0.000095,-0.064648,-0.997861,0.009226,0.012481,0.031668,,,,,,,0.011558,-0.031496,0.025852,0.005065,0.019553,0.072223,0.009372,0.060285,0.013104,0.124200,0.023329,0.040787
291,2.425000,0.009779,-0.000207,-0.064752,-0.997854,0.009210,0.012511,0.031646,,,,,,,0.011548,-0.031469,0.025837,0.005054,0.019582,0.072210,0.009339,0.060330,0.013058,0.124193,0.023357,0.040777
292,2.433333,0.009683,-0.000113,-0.064728,-0.997856,0.009211,0.012494,0.031647,,,,,,,0.011548,-0.031491,0.025831,0.005050,0.019558,0.072204,0.009348,0.060314,0.013079,0.124190,0.023346,0.040771
293,2.441667,0.009690,-0.000085,-0.064740,-0.997855,0.009210,0.012482,0.031640,,,,,,,0.011549,-0.031499,0.025824,0.005047,0.019549,0.072194,0.009346,0.060297,0.013072,0.124189,0.023342,0.040766
294,2.450000,0.009720,-0.000105,-0.064808,-0.997850,0.009207,0.012484,0.031632,,,,,,,0.011552,-0.031495,0.025819,0.005044,0.019550,0.072192,0.009336,0.060300,0.013057,0.124184,0.023353,0.040766
295,2.458333,0.009710,-0.000190,-0.064884,-0.997846,0.009203,0.012485,0.031637,,,,,,,0.011553,-0.031497,0.025825,0.005046,0.019547,0.072201,0.009321,0.060307,0.013060,0.124183,0.023358,0.040771
296,2.466667,0.009720,-0.000135,-0.064886,-0.997845,0.009214,0.012492,0.031647,,,,,,,0.011566,-0.031483,0.025833,0.005053,0.019559,0.072210,0.009336,0.060304,0.013074,0.124192,0.023373,0.040784
297,2.475000,0.009729,-0.000120,-0.064917,-0.997843,0.009219,0.012491,0.031650,,,,,,,0.011573,-0.031488,0.025837,0.005056,0.019556,0.072212,0.009338,0.060307,0.013072,0.124196,0.023373,0.040786
298,2.483333,0.009682,-0.000085,-0.064887,-0.997846,0.009214,0.012487,0.031649,,,,,,,0.011565,-0.031490,0.025830,0.005047,0.019552,0.072209,0.009336,0.060299,0.013082,0.124190,0.023370,0.040783
299,2.491667,0.009705,-0.000128,-0.064922,-0.997843,0.009202,0.012497,0.031639,,,,,,,0.011555,-0.031482,0.025823,0.005038,0.019563,0.072201,0.009318,0.060313,0.013065,0.124178,0.023373,0.040775
300,2.500000,0.009676,-0.000100,-0.064839,-0.997849,0.009207,0.012485,0.031641,,,,,,,0.011555,-0.031496,0.025823,0.005044,0.019551,0.072198,0.009334,0.060297,0.013078,0.124183,0.023358,0.040772
301,2.508333,0.009688,-0.000110,-0.064821,-0.997850,0.009204,0.012489,0.031642,,,,,,,0.011549,-0.031486,0.025823,0.005041,0.019559,0.072199,0.009331,0.060296,0.013078,0.124181,0.023362,0.040770
302,2.516667,0.009668,-0.000136,-0.064806,-0.997851,0.009203,0.012497,0.031650,,,,,,,0.011548,-0.031481,0.025830,0.005044,0.019567,0.072208,0.009331,0.060310,0.013087,0.124183,0.023357,0.040774
303,2.525000,0.009683,-0.000151,-0.064764,-0.997854,0.009208,0.012496,0.031655,,,,,,,0.011548,-0.031484,0.025837,0.005050,0.019566,0.072213,0.009340,0.060307,0.013090,0.124189,0.023348,0.040777
304,2.533333,0.009686,-0.000106,-0.064708,-0.997857,0.009213,0.012488,0.031659,,,,,,,0.011549,-0.031489,0.025839,0.005051,0.019559,0.072214,0.009352,0.060292,0.013096,0.124190,0.023337,0.040777
305,2.541667,0.009701,-0.000164,-0.064744,-0.997855,0.009203,0.012491,0.031651,,,,,,,0.011541,-0.031489,0.025836,0.005045,0.019558,0.072210,0.009335,0.060307,0.013080,0.124185,0.023337,0.040771
306,2.550000,0.009704,-0.000148,-0.064734,-0.997855,0.009200,0.012495,0.031647,,,,,,,0.011537,-0.031485,0.025831,0.005041,0.019564,0.072206,0.009334,0.060308,0.013077,0.124177,0.023338,0.040769
307,2.558333,0.009663,-0.000075,-0.064709,-0.997857,0.009208,0.012485,0.031653,,,,,,,0.011545,-0.031493,0.025834,0.005045,0.019553,0.072206,0.009348,0.060295,0.013094,0.124186,0.023334,0.040774
308,2.566667,0.009676,-0.000095,-0.064758,-0.997854,0.009209,0.012485,0.031653,,,,,,,0.011550,-0.031496,0.025835,0.005047,0.019553,0.072209,0.009343,0.060298,0.013088,0.124186,0.023341,0.040779
309,2.575000,0.009659,-0.000130,-0.064847,-0.997849,0.009207,0.012487,0.031649,,,,,,,0.011555,-0.031494,0.025831,0.005046,0.019549,0.072207,0.009330,0.060306,0.013083,0.124184,0.023349,0.040780
310,2.583333,0.009669,-0.000145,-0.064937,-0.997843,0.009208,0.012476,0.031648,,,,,,,0.011564,-0.031506,0.025832,0.005047,0.019535,0.072209,0.009323,0.060296,0.013078,0.124190,0.023349,0.040788
311,2.591667,0.009635,-0.000106,-0.064976,-0.997840,0.009210,0.012467,0.031649,,,,,,,0.011570,-0.031514,0.025828,0.005045,0.019526,0.072209,0.009323,0.060286,0.013086,0.124188,0.023350,0.040790
312,2.600000,0.009451,-0.000121,-0.065045,-0.997838,0.009200,0.012462,0.031641,,,,,,,0.011565,-0.031518,0.025804,0.005036,0.019502,0.072205,0.009304,0.060295,0.013092,0.124178,0.023339,0.040794
313,2.608333,0.008384,-0.000034,-0.065040,-0.997847,0.009199,0.012386,0.031642,,,,,,,0.011564,-0.031585,0.025705,0.005034,0.019325,0.072226,0.009306,0.060255,0.013199,0.124175,0.023227,0.040830
314,2.616667,0.006560,0.000128,-0.064948,-0.997867,0.009208,0.012243,0.031648,,,,,,,0.011565,-0.031702,0.025544,0.005041,0.019029,0.072257,0.009326,0.060166,0.013391,0.124185,0.023027,0.040882
315,2.625000,0.005059,0.000131,-0.064851,-0.997882,0.009210,0.012118,0.031656,,,,,,,0.011556,-0.031809,0.025425,0.005053,0.018783,0.072283,0.009333,0.060100,0.013537,0.123960,0.022882,0.040723
316,2.633333,0.004650,0.000112,-0.064715,-0.997893,0.009208,0.012029,0.031651,,,,,,,0.011542,-0.031892,0.025390,0.005055,0.018672,0.072285,0.009343,0.060024,0.013562,0.124198,0.022716,0.040923
317,2.641667,0.004984,0.000102,-0.064451,-0.997908,0.009217,0.011957,0.031651,,,,,,,0.011528,-0.031963,0.025420,0.005067,0.018642,0.072277,0.009380,0.059928,0.013530,0.124210,0.022601,0.040909
318,2.650000,0.005611,0.000070,-0.064162,-0.997924,0.009218,0.011903,0.031645,,,,,,,0.011503,-0.032026,0.025471,0.005071,0.018643,0.072260,0.009408,0.059853,0.013462,0.124214,0.022509,0.040884
319,2.658333,0.006495,0.000018,-0.063937,-0.997933,0.009216,0.011874,0.031640,,,,,,,0.011481,-0.032063,0.025545,0.005072,0.018696,0.072239,0.009427,0.059786,0.013377,0.124216,0.022448,0.040851
320,2.666667,0.007744,-0.000105,-0.063713,-0.997938,0.009212,0.011848,0.031636,,,,,,,0.011457,-0.032110,0.025652,0.005074,0.018774,0.072223,0.009443,0.059719,0.013245,0.124217,0.022386,0.040826
321,2.675000,0.009282,-0.000215,-0.063383,-0.997946,0.009216,0.011803,0.031633,,,,,,,0.011431,-0.032175,0.025787,0.005083,0.018858,0.072199,0.009480,0.059614,0.013092,0.124230,0.022294,0.040788
